300 300 
0.349553 0.553941 0.755620 
0.349553 0.553941 0.755620 
0.349553 0.553941 0.755620 
0.230369 0.550354 0.802521 
0.230369 0.550354 0.802521 
0.230369 0.550354 0.802521 
0.162626 0.620716 0.766984 
0.162626 0.620716 0.766984 
-0.021970 0.497206 0.867354 
-0.021970 0.497206 0.867354 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.111208 0.147376 0.982809 
-0.111208 0.147376 0.982809 
-0.111208 0.147376 0.982809 
-0.146346 0.146350 0.978348 
-0.146346 0.146350 0.978348 
-0.272715 0.008175 0.962060 
-0.209598 -0.016921 0.977641 
-0.010135 -0.271626 0.962350 
-0.010135 -0.271626 0.962350 
-0.010135 -0.271626 0.962350 
0.076818 -0.311468 0.947147 
0.076818 -0.311468 0.947147 
0.076818 -0.311468 0.947147 
0.262737 -0.478537 0.837838 
0.271809 -0.481721 0.833105 
0.271809 -0.481721 0.833105 
0.466953 -0.591339 0.657474 
0.466953 -0.591339 0.657474 
0.575218 -0.379853 0.724455 
0.745394 -0.376202 0.550327 
0.670119 -0.589956 0.450437 
0.901270 -0.377993 0.211740 
0.649986 0.619117 0.440694 
0.649986 0.619117 0.440694 
0.608551 0.468545 0.640415 
0.508198 0.599994 0.617853 
0.508198 0.599994 0.617853 
0.508198 0.599994 0.617853 
0.461788 0.570029 0.679573 
0.461788 0.570029 0.679573 
0.461788 0.570029 0.679573 
0.456980 0.391376 0.798745 
0.456980 0.391376 0.798745 
0.420987 0.333556 0.843510 
0.420987 0.333556 0.843510 
0.504565 0.285783 0.814704 
0.504565 0.285783 0.814704 
0.755954 0.269143 0.596738 
0.542009 0.167545 0.823502 
0.761692 0.190373 0.619342 
0.761692 0.190373 0.619342 
0.895449 0.085536 0.436870 
0.944139 0.094259 0.315781 
0.981189 0.106742 0.160854 
0.991823 0.100427 0.078747 
0.970661 0.204188 0.126984 
0.979832 0.133556 0.148636 
0.961893 0.118246 0.246533 
0.922001 0.143712 0.359530 
0.922001 0.143712 0.359530 
0.872913 -0.001231 0.487874 
0.791429 0.030000 0.610524 
0.852602 -0.259575 0.453532 
0.852602 -0.259575 0.453532 
0.856617 -0.267786 0.441019 
0.844743 -0.490491 0.214074 
0.835217 -0.480455 0.267538 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
-0.833802 -0.358990 0.419405 
-0.833802 -0.358990 0.419405 
-0.741700 -0.433405 0.511899 
-0.683087 -0.313830 0.659471 
-0.683087 -0.313830 0.659471 
-0.655108 -0.143362 0.741809 
-0.655108 -0.143362 0.741809 
-0.588515 -0.029540 0.807946 
-0.588515 -0.029540 0.807946 
-0.759719 0.005385 0.650230 
-0.747081 -0.020987 0.664401 
-0.792924 0.086476 0.603154 
-0.792924 0.086476 0.603154 
-0.926113 0.089057 0.366585 
-0.944540 0.125349 0.303532 
-0.971667 0.095596 0.216161 
-0.974214 0.009792 0.225415 
-0.972471 0.005114 0.232969 
-0.975585 0.003651 0.219593 
-0.944381 -0.068537 0.321631 
-0.928443 -0.053003 0.367674 
-0.900078 -0.068865 0.430252 
-0.900078 -0.068865 0.430252 
-0.790965 -0.173545 0.586734 
-0.721834 -0.059462 0.689507 
-0.721834 -0.059462 0.689507 
-0.619297 -0.052473 0.783402 
-0.619297 -0.052473 0.783402 
-0.619297 -0.052473 0.783402 
-0.573429 -0.006618 0.819229 
-0.573429 -0.006618 0.819229 
-0.573429 -0.006618 0.819229 
-0.504876 0.007310 0.863161 
-0.504876 0.007310 0.863161 
-0.504876 0.007310 0.863161 
-0.504876 0.007310 0.863161 
-0.429965 0.085558 0.898783 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.497791 0.106302 0.860758 
-0.497791 0.106302 0.860758 
-0.606260 0.202139 0.769148 
-0.606260 0.202139 0.769148 
-0.638318 0.189168 0.746167 
-0.638318 0.189168 0.746167 
-0.717593 0.200377 0.667015 
-0.717593 0.200377 0.667015 
-0.761124 0.157071 0.629300 
-0.810322 0.151465 0.566072 
-0.810322 0.151465 0.566072 
-0.841071 0.123838 0.526559 
-0.855615 0.100492 0.507763 
-0.875440 0.036798 0.481924 
-0.875440 0.036798 0.481924 
-0.875440 0.036798 0.481924 
-0.873464 0.012208 0.486735 
-0.779270 -0.089801 0.620221 
-0.761189 -0.063067 0.645457 
-0.761189 -0.063067 0.645457 
-0.761189 -0.063067 0.645457 
-0.654424 -0.117391 0.746960 
-0.654424 -0.117391 0.746960 
-0.554317 -0.068823 0.829456 
-0.554317 -0.068823 0.829456 
-0.493416 -0.092881 0.864820 
-0.493416 -0.092881 0.864820 
-0.493416 -0.092881 0.864820 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.301129 -0.069775 0.951027 
-0.301129 -0.069775 0.951027 
-0.301129 -0.069775 0.951027 
-0.235293 -0.056725 0.970268 
-0.235293 -0.056725 0.970268 
-0.235293 -0.056725 0.970268 
-0.235293 -0.056725 0.970268 
-0.235293 -0.056725 0.970268 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.232828 0.076638 0.969493 
-0.232828 0.076638 0.969493 
-0.232828 0.076638 0.969493 
-0.219676 0.059275 0.973770 
-0.219676 0.059275 0.973770 
-0.219676 0.059275 0.973770 
-0.347799 0.099327 0.932293 
-0.313513 0.108044 0.943417 
-0.313513 0.108044 0.943417 
-0.476563 0.144496 0.867184 
-0.476563 0.144496 0.867184 
-0.476563 0.144496 0.867184 
-0.637475 0.098041 0.764207 
-0.627235 0.088438 0.773793 
-0.627235 0.088438 0.773793 
-0.627235 0.088438 0.773793 
-0.794857 -0.046862 0.604984 
-0.736775 -0.139444 0.661602 
-0.736775 -0.139444 0.661602 
-0.713383 -0.230655 0.661727 
-0.564916 -0.413789 0.713897 
-0.556927 -0.416335 0.718678 
-0.556927 -0.416335 0.718678 
-0.562195 -0.290157 0.774432 
-0.562195 -0.290157 0.774432 
-0.183518 -0.521430 0.833326 
-0.183518 -0.521430 0.833326 
-0.183518 -0.521430 0.833326 
-0.183518 -0.521430 0.833326 
0.006431 -0.403619 0.914904 
0.006431 -0.403619 0.914904 
0.187145 -0.503096 0.843725 
0.187145 -0.503096 0.843725 
0.321484 -0.426274 0.845540 
0.421804 -0.274239 0.864219 
0.421804 -0.274239 0.864219 
0.421804 -0.274239 0.864219 
0.421804 -0.274239 0.864219 
0.581907 -0.128787 0.802993 
0.581907 -0.128787 0.802993 
0.581907 -0.128787 0.802993 
0.420759 -0.032788 0.906580 
0.420759 -0.032788 0.906580 
0.420759 -0.032788 0.906580 
0.548460 0.089248 0.831400 
0.370630 0.122960 0.920605 
0.370630 0.122960 0.920605 
0.370630 0.122960 0.920605 
0.360436 0.120697 0.924942 
0.360436 0.120697 0.924942 
0.256852 0.125458 0.958273 
0.256852 0.125458 0.958273 
0.256852 0.125458 0.958273 
0.256852 0.125458 0.958273 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.114196 0.093916 0.989009 
0.114196 0.093916 0.989009 
0.114196 0.093916 0.989009 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.259111 0.060143 0.963973 
0.332313 0.093101 0.938563 
0.332313 0.093101 0.938563 
0.332313 0.093101 0.938563 
0.413142 0.088295 0.906376 
0.413142 0.088295 0.906376 
0.582384 0.172623 0.794375 
0.575374 0.165119 0.801049 
0.747364 0.207358 0.631229 
0.745924 0.207877 0.632760 
0.745924 0.207877 0.632760 
0.862396 0.287716 0.416525 
0.862396 0.287716 0.416525 
0.749828 0.457213 0.478241 
0.749828 0.457213 0.478241 
0.749828 0.457213 0.478241 
0.749828 0.457213 0.478241 
0.703813 0.412554 0.578314 
0.591816 0.523072 0.613310 
0.591816 0.523072 0.613310 
0.423201 0.502736 0.753763 
0.423201 0.502736 0.753763 
0.349553 0.553941 0.755620 
0.349553 0.553941 0.755620 
0.230369 0.550354 0.802521 
0.230369 0.550354 0.802521 
0.230369 0.550354 0.802521 
0.230369 0.550354 0.802521 
0.230369 0.550354 0.802521 
0.031939 0.355225 0.934235 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.111208 0.147376 0.982809 
-0.111208 0.147376 0.982809 
-0.146346 0.146350 0.978348 
-0.272715 0.008175 0.962060 
-0.272715 0.008175 0.962060 
-0.209598 -0.016921 0.977641 
-0.209598 -0.016921 0.977641 
-0.010135 -0.271626 0.962350 
-0.010135 -0.271626 0.962350 
-0.010135 -0.271626 0.962350 
0.076818 -0.311468 0.947147 
0.076818 -0.311468 0.947147 
0.076818 -0.311468 0.947147 
0.271809 -0.481721 0.833105 
0.271809 -0.481721 0.833105 
0.477136 -0.314355 0.820684 
0.575218 -0.379853 0.724455 
0.575218 -0.379853 0.724455 
0.745394 -0.376202 0.550327 
0.745394 -0.376202 0.550327 
0.901270 -0.377993 0.211740 
0.677216 0.496819 0.542724 
0.677216 0.496819 0.542724 
0.608551 0.468545 0.640415 
0.608551 0.468545 0.640415 
0.608551 0.468545 0.640415 
0.456980 0.391376 0.798745 
0.456980 0.391376 0.798745 
0.456980 0.391376 0.798745 
0.456980 0.391376 0.798745 
0.456980 0.391376 0.798745 
0.420987 0.333556 0.843510 
0.420987 0.333556 0.843510 
0.420987 0.333556 0.843510 
0.504565 0.285783 0.814704 
0.504565 0.285783 0.814704 
0.755954 0.269143 0.596738 
0.542009 0.167545 0.823502 
0.761692 0.190373 0.619342 
0.761692 0.190373 0.619342 
0.895449 0.085536 0.436870 
0.944139 0.094259 0.315781 
0.984267 0.100105 0.145595 
0.991823 0.100427 0.078747 
0.979832 0.133556 0.148636 
0.979832 0.133556 0.148636 
0.964179 0.111178 0.240830 
0.922001 0.143712 0.359530 
0.922001 0.143712 0.359530 
0.872913 -0.001231 0.487874 
0.791429 0.030000 0.610524 
0.791429 0.030000 0.610524 
0.852602 -0.259575 0.453532 
0.852602 -0.259575 0.453532 
0.856617 -0.267786 0.441019 
0.835217 -0.480455 0.267538 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
-0.909350 -0.409567 0.073058 
-0.833802 -0.358990 0.419405 
-0.833802 -0.358990 0.419405 
-0.741700 -0.433405 0.511899 
-0.683087 -0.313830 0.659471 
-0.655108 -0.143362 0.741809 
-0.655108 -0.143362 0.741809 
-0.588515 -0.029540 0.807946 
-0.588515 -0.029540 0.807946 
-0.588515 -0.029540 0.807946 
-0.759719 0.005385 0.650230 
-0.759719 0.005385 0.650230 
-0.792924 0.086476 0.603154 
-0.792924 0.086476 0.603154 
-0.926113 0.089057 0.366585 
-0.937684 0.152948 0.312020 
-0.971667 0.095596 0.216161 
-0.974214 0.009792 0.225415 
-0.972471 0.005114 0.232969 
-0.975585 0.003651 0.219593 
-0.944381 -0.068537 0.321631 
-0.928443 -0.053003 0.367674 
-0.900078 -0.068865 0.430252 
-0.900078 -0.068865 0.430252 
-0.721834 -0.059462 0.689507 
-0.721834 -0.059462 0.689507 
-0.721834 -0.059462 0.689507 
-0.619297 -0.052473 0.783402 
-0.619297 -0.052473 0.783402 
-0.573429 -0.006618 0.819229 
-0.573429 -0.006618 0.819229 
-0.573429 -0.006618 0.819229 
-0.573429 -0.006618 0.819229 
-0.504876 0.007310 0.863161 
-0.504876 0.007310 0.863161 
-0.504876 0.007310 0.863161 
-0.429965 0.085558 0.898783 
-0.429965 0.085558 0.898783 
-0.429965 0.085558 0.898783 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.497791 0.106302 0.860758 
-0.606260 0.202139 0.769148 
-0.638318 0.189168 0.746167 
-0.638318 0.189168 0.746167 
-0.638318 0.189168 0.746167 
-0.761124 0.157071 0.629300 
-0.761124 0.157071 0.629300 
-0.761124 0.157071 0.629300 
-0.810322 0.151465 0.566072 
-0.841071 0.123838 0.526559 
-0.855615 0.100492 0.507763 
-0.892703 0.089594 0.441650 
-0.875440 0.036798 0.481924 
-0.875440 0.036798 0.481924 
-0.875440 0.036798 0.481924 
-0.780683 0.015976 0.624723 
-0.761189 -0.063067 0.645457 
-0.761189 -0.063067 0.645457 
-0.761189 -0.063067 0.645457 
-0.654424 -0.117391 0.746960 
-0.554317 -0.068823 0.829456 
-0.554317 -0.068823 0.829456 
-0.554317 -0.068823 0.829456 
-0.554317 -0.068823 0.829456 
-0.493416 -0.092881 0.864820 
-0.493416 -0.092881 0.864820 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.301129 -0.069775 0.951027 
-0.301129 -0.069775 0.951027 
-0.235293 -0.056725 0.970268 
-0.235293 -0.056725 0.970268 
-0.235293 -0.056725 0.970268 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.232828 0.076638 0.969493 
-0.232828 0.076638 0.969493 
-0.232828 0.076638 0.969493 
-0.219676 0.059275 0.973770 
-0.219676 0.059275 0.973770 
-0.347799 0.099327 0.932293 
-0.313513 0.108044 0.943417 
-0.313513 0.108044 0.943417 
-0.313513 0.108044 0.943417 
-0.476563 0.144496 0.867184 
-0.476563 0.144496 0.867184 
-0.637475 0.098041 0.764207 
-0.627235 0.088438 0.773793 
-0.627235 0.088438 0.773793 
-0.627235 0.088438 0.773793 
-0.794857 -0.046862 0.604984 
-0.736775 -0.139444 0.661602 
-0.736775 -0.139444 0.661602 
-0.736775 -0.139444 0.661602 
-0.736775 -0.139444 0.661602 
-0.562195 -0.290157 0.774432 
-0.562195 -0.290157 0.774432 
-0.562195 -0.290157 0.774432 
-0.452989 -0.265474 0.851073 
-0.452989 -0.265474 0.851073 
-0.183518 -0.521430 0.833326 
-0.183518 -0.521430 0.833326 
0.006431 -0.403619 0.914904 
0.006431 -0.403619 0.914904 
0.006431 -0.403619 0.914904 
0.006431 -0.403619 0.914904 
0.321484 -0.426274 0.845540 
0.421804 -0.274239 0.864219 
0.421804 -0.274239 0.864219 
0.421804 -0.274239 0.864219 
0.421804 -0.274239 0.864219 
0.581907 -0.128787 0.802993 
0.581907 -0.128787 0.802993 
0.581907 -0.128787 0.802993 
0.581907 -0.128787 0.802993 
0.581907 -0.128787 0.802993 
0.420759 -0.032788 0.906580 
0.420759 -0.032788 0.906580 
0.548460 0.089248 0.831400 
0.548460 0.089248 0.831400 
0.370630 0.122960 0.920605 
0.370630 0.122960 0.920605 
0.360436 0.120697 0.924942 
0.360436 0.120697 0.924942 
0.256852 0.125458 0.958273 
0.256852 0.125458 0.958273 
0.256852 0.125458 0.958273 
0.256852 0.125458 0.958273 
0.153500 0.105397 0.982512 
0.153500 0.105397 0.982512 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.142153 0.127652 0.981579 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.097079 0.131333 0.986574 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.076980 0.096343 0.992367 
0.114196 0.093916 0.989009 
0.114196 0.093916 0.989009 
0.114196 0.093916 0.989009 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.144617 0.099252 0.984497 
0.332313 0.093101 0.938563 
0.332313 0.093101 0.938563 
0.332313 0.093101 0.938563 
0.413142 0.088295 0.906376 
0.582384 0.172623 0.794375 
0.575374 0.165119 0.801049 
0.575374 0.165119 0.801049 
0.747364 0.207358 0.631229 
0.745924 0.207877 0.632760 
0.745924 0.207877 0.632760 
0.862396 0.287716 0.416525 
0.862396 0.287716 0.416525 
0.749828 0.457213 0.478241 
0.749828 0.457213 0.478241 
0.749828 0.457213 0.478241 
0.703813 0.412554 0.578314 
0.703813 0.412554 0.578314 
0.591816 0.523072 0.613310 
0.591816 0.523072 0.613310 
0.423201 0.502736 0.753763 
0.423201 0.502736 0.753763 
0.423201 0.502736 0.753763 
0.349553 0.553941 0.755620 
0.230369 0.550354 0.802521 
0.230369 0.550354 0.802521 
0.230369 0.550354 0.802521 
0.160205 0.411443 0.897245 
0.160205 0.411443 0.897245 
0.031939 0.355225 0.934235 
0.031939 0.355225 0.934235 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.044788 0.430244 0.901601 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.247259 0.293855 0.923316 
-0.111208 0.147376 0.982809 
-0.272715 0.008175 0.962060 
-0.272715 0.008175 0.962060 
-0.272715 0.008175 0.962060 
-0.272715 0.008175 0.962060 
-0.209598 -0.016921 0.977641 
-0.209598 -0.016921 0.977641 
-0.010135 -0.271626 0.962350 
-0.010135 -0.271626 0.962350 
0.076818 -0.311468 0.947147 
0.076818 -0.311468 0.947147 
0.076818 -0.311468 0.947147 
0.076818 -0.311468 0.947147 
0.477136 -0.314355 0.820684 
0.477136 -0.314355 0.820684 
0.477136 -0.314355 0.820684 
0.575218 -0.379853 0.724455 
0.718233 -0.355310 0.598244 
0.745394 -0.376202 0.550327 
0.872813 -0.329645 0.359904 
0.677216 0.496819 0.542724 
0.608551 0.468545 0.640415 
0.608551 0.468545 0.640415 
0.608551 0.468545 0.640415 
0.588975 0.392033 0.706696 
0.456980 0.391376 0.798745 
0.456980 0.391376 0.798745 
0.456980 0.391376 0.798745 
0.420987 0.333556 0.843510 
0.420987 0.333556 0.843510 
0.420987 0.333556 0.843510 
0.420987 0.333556 0.843510 
0.420987 0.333556 0.843510 
0.420987 0.333556 0.843510 
0.504565 0.285783 0.814704 
0.755954 0.269143 0.596738 
0.542009 0.167545 0.823502 
0.761692 0.190373 0.619342 
0.761692 0.190373 0.619342 
0.895449 0.085536 0.436870 
0.949681 0.117904 0.290180 
0.984267 0.100105 0.145595 
0.991823 0.100427 0.078747 
0.979832 0.133556 0.148636 
0.964179 0.111178 0.240830 
0.964179 0.111178 0.240830 
0.922001 0.143712 0.359530 
0.872913 -0.001231 0.487874 
0.872913 -0.001231 0.487874 
0.791429 0.030000 0.610524 
0.791429 0.030000 0.610524 
0.791429 0.030000 0.610524 
0.852602 -0.259575 0.453532 
0.856617 -0.267786 0.441019 
0.856617 -0.267786 0.441019 
0.925216 -0.354885 0.134286 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
-0.833802 -0.358990 0.419405 
-0.833802 -0.358990 0.419405 
-0.741700 -0.433405 0.511899 
-0.655108 -0.143362 0.741809 
-0.655108 -0.143362 0.741809 
-0.655108 -0.143362 0.741809 
-0.588515 -0.029540 0.807946 
-0.588515 -0.029540 0.807946 
-0.588515 -0.029540 0.807946 
-0.588515 -0.029540 0.807946 
-0.759719 0.005385 0.650230 
-0.759719 0.005385 0.650230 
-0.820224 0.157236 0.550008 
-0.792924 0.086476 0.603154 
-0.926113 0.089057 0.366585 
-0.937684 0.152948 0.312020 
-0.971667 0.095596 0.216161 
-0.974214 0.009792 0.225415 
-0.972471 0.005114 0.232969 
-0.975585 0.003651 0.219593 
-0.944381 -0.068537 0.321631 
-0.928443 -0.053003 0.367674 
-0.900078 -0.068865 0.430252 
-0.858242 0.029747 0.512383 
-0.803220 0.038493 0.594437 
-0.721834 -0.059462 0.689507 
-0.721834 -0.059462 0.689507 
-0.619297 -0.052473 0.783402 
-0.619297 -0.052473 0.783402 
-0.573429 -0.006618 0.819229 
-0.573429 -0.006618 0.819229 
-0.573429 -0.006618 0.819229 
-0.504876 0.007310 0.863161 
-0.504876 0.007310 0.863161 
-0.504876 0.007310 0.863161 
-0.429965 0.085558 0.898783 
-0.429965 0.085558 0.898783 
-0.429965 0.085558 0.898783 
-0.429965 0.085558 0.898783 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.495542 0.100393 0.862763 
-0.497791 0.106302 0.860758 
-0.638318 0.189168 0.746167 
-0.638318 0.189168 0.746167 
-0.638318 0.189168 0.746167 
-0.761124 0.157071 0.629300 
-0.761124 0.157071 0.629300 
-0.761124 0.157071 0.629300 
-0.841071 0.123838 0.526559 
-0.855615 0.100492 0.507763 
-0.855615 0.100492 0.507763 
-0.892703 0.089594 0.441650 
-0.892703 0.089594 0.441650 
-0.875440 0.036798 0.481924 
-0.875440 0.036798 0.481924 
-0.875440 0.036798 0.481924 
-0.780683 0.015976 0.624723 
-0.780683 0.015976 0.624723 
-0.761189 -0.063067 0.645457 
-0.654424 -0.117391 0.746960 
-0.554317 -0.068823 0.829456 
-0.554317 -0.068823 0.829456 
-0.554317 -0.068823 0.829456 
-0.554317 -0.068823 0.829456 
-0.493416 -0.092881 0.864820 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.349612 -0.006925 0.936869 
-0.301129 -0.069775 0.951027 
-0.235293 -0.056725 0.970268 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.179987 0.053862 0.982193 
-0.232828 0.076638 0.969493 
-0.232828 0.076638 0.969493 
-0.232828 0.076638 0.969493 
-0.232828 0.076638 0.969493 
-0.219676 0.059275 0.973770 
-0.347799 0.099327 0.932293 
-0.313513 0.108044 0.943417 
-0.313513 0.108044 0.943417 
-0.313513 0.108044 0.943417 
-0.476563 0.144496 0.867184 
-0.476563 0.144496 0.867184 
-0.637475 0.098041 0.764207 
-0.637475 0.098041 0.764207 
-0.627235 0.088438 0.773793 
-0.794857 -0.046862 0.604984 
-0.794857 -0.046862 0.604984 
-0.794857 -0.046862 0.604984 
-0.736775 -0.139444 0.661602 
-0.736775 -0.139444 0.661602 
-0.703598 -0.132882 0.698063 
-0.703598 -0.132882 0.698063 
-0.562195 -0.290157 0.774432 
-0.562195 -0.290157 0.774432 
-0.452989 -0.265474 0.851073 
-0.452989 -0.265474 0.851073 
-0.452989 -0.265474 0.851073 
0.025181 -0.234386 0.971817 
0.025181 -0.234386 0.971817 
0.025181 -0.234386 0.971817 
0.025181 -0.234386 0.971817 
0.025181 -0.234386 0.971817 
0.322025 -0.134917 0.937069 
0.421804 -0.274239 0.864219 
0.421804 -0.274239 0.864219 
0.421804 -0.274239 0.864219 
0.581907 -0.128787 0.802993 
0.581907 -0.128787 0.802993 
